id	name	state	lat	long	ele	all_elev	nfiles_coord	nfiles_id	recentfile	display
64	Aken/Elbe	Sachsen-Anhalt	51.8506	12.0482	55	55(2)	2	4	TRUE	rdwd::metaInfo(id=64)<br>name: Aken/Elbe<br>state: Sachsen-Anhalt<br>lat: 51.8506<br>long: 12.0482<br>ele:   55.00<br>all_elev: 55(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile:  TRUE
64	Aken/Elbe	Sachsen-Anhalt	51.8506	12.0491	55	55(2)	2	4	FALSE	rdwd::metaInfo(id=64)<br>name: Aken/Elbe<br>state: Sachsen-Anhalt<br>lat: 51.8506<br>long: 12.0491<br>ele:   55.00<br>all_elev: 55(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile: FALSE
65	Albaching	Bayern	48.1094	12.1049	513	513(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=65)<br>name: Albaching<br>state: Bayern<br>lat: 48.1094<br>long: 12.1049<br>ele:  513.00<br>all_elev: 513(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
66	Albersdorf	Schleswig-Holstein	54.15	9.2833	40	40(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=66)<br>name: Albersdorf<br>state: Schleswig-Holstein<br>lat: 54.1500<br>long:  9.2833<br>ele:   40.00<br>all_elev: 40(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
67	Albersrieth	Bayern	49.6667	12.3	511	511(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=67)<br>name: Albersrieth<br>state: Bayern<br>lat: 49.6667<br>long: 12.3000<br>ele:  511.00<br>all_elev: 511(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
68	Albrechtshain	Sachsen	51.3015	12.5692	128	128(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=68)<br>name: Albrechtshain<br>state: Sachsen<br>lat: 51.3015<br>long: 12.5692<br>ele:  128.00<br>all_elev: 128(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
71	Albstadt-Badkap	Baden-Wuerttemberg	48.2155	8.9784	759	759(1)	1	16 (+2)	FALSE	rdwd::metaInfo(id=71)<br>name: Albstadt-Badkap<br>state: Baden-Wuerttemberg<br>lat: 48.2155<br>long:  8.9784<br>ele:  759.00<br>all_elev: 759(1)<br>nfiles_coord: 1<br>nfiles_id: 16 (+2)<br>recentfile: FALSE
71	Albstadt-Badkap	Baden-Wuerttemberg	48.2156	8.9784	759	759(16)	14 (+2)	16 (+2)	TRUE	rdwd::metaInfo(id=71)<br>name: Albstadt-Badkap<br>state: Baden-Wuerttemberg<br>lat: 48.2156<br>long:  8.9784<br>ele:  759.00<br>all_elev: 759(16)<br>nfiles_coord: 14 (+2)<br>nfiles_id: 16 (+2)<br>recentfile:  TRUE
71	Albstadt-Badkap	Baden-Wuerttemberg	48.2164	8.9794	759	759(1)	1	16 (+2)	FALSE	rdwd::metaInfo(id=71)<br>name: Albstadt-Badkap<br>state: Baden-Wuerttemberg<br>lat: 48.2164<br>long:  8.9794<br>ele:  759.00<br>all_elev: 759(1)<br>nfiles_coord: 1<br>nfiles_id: 16 (+2)<br>recentfile: FALSE
69	Albstadt-Burgfelden	Baden-Wuerttemberg	48.2413	8.9329	911	911(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=69)<br>name: Albstadt-Burgfelden<br>state: Baden-Wuerttemberg<br>lat: 48.2413<br>long:  8.9329<br>ele:  911.00<br>all_elev: 911(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
70	Albstadt-Ebingen	Baden-Wuerttemberg	48.2052	9.0371	712	712(9)	4 (+5)	4 (+5)	FALSE	rdwd::metaInfo(id=70)<br>name: Albstadt-Ebingen<br>state: Baden-Wuerttemberg<br>lat: 48.2052<br>long:  9.0371<br>ele:  712.00<br>all_elev: 712(9)<br>nfiles_coord: 4 (+5)<br>nfiles_id: 4 (+5)<br>recentfile: FALSE
72	Albstadt-Onstmettingen	Baden-Wuerttemberg	48.2766	9.0001	794	794(15)	7 (+8)	8 (+8)	FALSE	rdwd::metaInfo(id=72)<br>name: Albstadt-Onstmettingen<br>state: Baden-Wuerttemberg<br>lat: 48.2766<br>long:  9.0001<br>ele:  794.00<br>all_elev: 794(15)<br>nfiles_coord: 7 (+8)<br>nfiles_id: 8 (+8)<br>recentfile: FALSE
72	Albstadt-Onstmettingen	Baden-Wuerttemberg	48.2775	9.0011	794	794(1)	1	8 (+8)	FALSE	rdwd::metaInfo(id=72)<br>name: Albstadt-Onstmettingen<br>state: Baden-Wuerttemberg<br>lat: 48.2775<br>long:  9.0011<br>ele:  794.00<br>all_elev: 794(1)<br>nfiles_coord: 1<br>nfiles_id: 8 (+8)<br>recentfile: FALSE
73	Aldersbach-Kriestorf	Bayern	48.6159	13.0506	340	340(15)	14 (+1)	14 (+1)	TRUE	rdwd::metaInfo(id=73)<br>name: Aldersbach-Kriestorf<br>state: Bayern<br>lat: 48.6159<br>long: 13.0506<br>ele:  340.00<br>all_elev: 340(15)<br>nfiles_coord: 14 (+1)<br>nfiles_id: 14 (+1)<br>recentfile:  TRUE
74	Alesheim	Bayern	49.05	10.8667	428	428(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=74)<br>name: Alesheim<br>state: Bayern<br>lat: 49.0500<br>long: 10.8667<br>ele:  428.00<br>all_elev: 428(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
75	Alfdorf	Baden-Wuerttemberg	48.8412	9.7267	486	486(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=75)<br>name: Alfdorf<br>state: Baden-Wuerttemberg<br>lat: 48.8412<br>long:  9.7267<br>ele:  486.00<br>all_elev: 486(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
76	Alfdorf-Pfahlbronn	Baden-Wuerttemberg	48.8354	9.6842	493	493(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=76)<br>name: Alfdorf-Pfahlbronn<br>state: Baden-Wuerttemberg<br>lat: 48.8354<br>long:  9.6842<br>ele:  493.00<br>all_elev: 493(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
7367	Alfeld	Niedersachsen	51.9672	9.8044	144	144(1)	1	24	FALSE	rdwd::metaInfo(id=7367)<br>name: Alfeld<br>state: Niedersachsen<br>lat: 51.9672<br>long:  9.8044<br>ele:  144.00<br>all_elev: 144(1)<br>nfiles_coord: 1<br>nfiles_id: 24<br>recentfile: FALSE
7367	Alfeld	Niedersachsen	51.9644	9.8072	143.99	143.9(3)_144(20)	23	24	TRUE	rdwd::metaInfo(id=7367)<br>name: Alfeld<br>state: Niedersachsen<br>lat: 51.9644<br>long:  9.8072<br>ele:  143.99<br>all_elev: 143.9(3)_144(20)<br>nfiles_coord: 23<br>nfiles_id: 24<br>recentfile:  TRUE
77	Alfeld/Leine	Niedersachsen	51.9917	9.8194	90	90(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=77)<br>name: Alfeld/Leine<br>state: Niedersachsen<br>lat: 51.9917<br>long:  9.8194<br>ele:   90.00<br>all_elev: 90(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
78	Alfhausen	Niedersachsen	52.4853	7.9126	65	65(9)	9	16	TRUE	rdwd::metaInfo(id=78)<br>name: Alfhausen<br>state: Niedersachsen<br>lat: 52.4853<br>long:  7.9126<br>ele:   65.00<br>all_elev: 65(9)<br>nfiles_coord: 9<br>nfiles_id: 16<br>recentfile:  TRUE
78	Alfhausen	Niedersachsen	52.485	7.9119	65	65(6)	6	16	FALSE	rdwd::metaInfo(id=78)<br>name: Alfhausen<br>state: Niedersachsen<br>lat: 52.4850<br>long:  7.9119<br>ele:   65.00<br>all_elev: 65(6)<br>nfiles_coord: 6<br>nfiles_id: 16<br>recentfile: FALSE
78	Alfhausen	Niedersachsen	52.4864	7.9128	65	65(1)	1	16	FALSE	rdwd::metaInfo(id=78)<br>name: Alfhausen<br>state: Niedersachsen<br>lat: 52.4864<br>long:  7.9128<br>ele:   65.00<br>all_elev: 65(1)<br>nfiles_coord: 1<br>nfiles_id: 16<br>recentfile: FALSE
79	Alfter-Volmershoven	Nordrhein-Westfalen	50.6718	7.0155	160	160(3)	3	4	TRUE	rdwd::metaInfo(id=79)<br>name: Alfter-Volmershoven<br>state: Nordrhein-Westfalen<br>lat: 50.6718<br>long:  7.0155<br>ele:  160.00<br>all_elev: 160(3)<br>nfiles_coord: 3<br>nfiles_id: 4<br>recentfile:  TRUE
79	Alfter-Volmershoven	Nordrhein-Westfalen	50.6719	7.0154	160	160(1)	1	4	FALSE	rdwd::metaInfo(id=79)<br>name: Alfter-Volmershoven<br>state: Nordrhein-Westfalen<br>lat: 50.6719<br>long:  7.0154<br>ele:  160.00<br>all_elev: 160(1)<br>nfiles_coord: 1<br>nfiles_id: 4<br>recentfile: FALSE
80	Alheim-Heinebach	Hessen	51.0518	9.6617	195	195(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=80)<br>name: Alheim-Heinebach<br>state: Hessen<br>lat: 51.0518<br>long:  9.6617<br>ele:  195.00<br>all_elev: 195(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
81	Allendorf/Eder-Osterfeld	Hessen	51.059	8.6521	378	378(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=81)<br>name: Allendorf/Eder-Osterfeld<br>state: Hessen<br>lat: 51.0590<br>long:  8.6521<br>ele:  378.00<br>all_elev: 378(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
82	Allerdorf	Niedersachsen	53.0333	9.1833	18	18(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=82)<br>name: Allerdorf<br>state: Niedersachsen<br>lat: 53.0333<br>long:  9.1833<br>ele:   18.00<br>all_elev: 18(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
83	Alleringersleben	Sachsen-Anhalt	52.213	11.1414	135	135(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=83)<br>name: Alleringersleben<br>state: Sachsen-Anhalt<br>lat: 52.2130<br>long: 11.1414<br>ele:  135.00<br>all_elev: 135(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
84	Allersberg	Bayern	49.2507	11.243	385	385(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=84)<br>name: Allersberg<br>state: Bayern<br>lat: 49.2507<br>long: 11.2430<br>ele:  385.00<br>all_elev: 385(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
15195	Allmersbach im Tal	Baden-Wuerttemberg	48.9115	9.4806	306	306(1)	1	4	FALSE	rdwd::metaInfo(id=15195)<br>name: Allmersbach im Tal<br>state: Baden-Wuerttemberg<br>lat: 48.9115<br>long:  9.4806<br>ele:  306.00<br>all_elev: 306(1)<br>nfiles_coord: 1<br>nfiles_id: 4<br>recentfile: FALSE
15195	Allmersbach im Tal	Baden-Wuerttemberg	48.9116	9.4808	306	306(3)	3	4	TRUE	rdwd::metaInfo(id=15195)<br>name: Allmersbach im Tal<br>state: Baden-Wuerttemberg<br>lat: 48.9116<br>long:  9.4808<br>ele:  306.00<br>all_elev: 306(3)<br>nfiles_coord: 3<br>nfiles_id: 4<br>recentfile:  TRUE
85	Allrode	Sachsen-Anhalt	51.6765	10.9694	458	458(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=85)<br>name: Allrode<br>state: Sachsen-Anhalt<br>lat: 51.6765<br>long: 10.9694<br>ele:  458.00<br>all_elev: 458(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
86	Allstedt	Sachsen-Anhalt	51.3998	11.3889	140	140(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=86)<br>name: Allstedt<br>state: Sachsen-Anhalt<br>lat: 51.3998<br>long: 11.3889<br>ele:  140.00<br>all_elev: 140(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
87	Alperstedt	Thueringen	51.095	11.0479	158	158(5)	5	6	TRUE	rdwd::metaInfo(id=87)<br>name: Alperstedt<br>state: Thueringen<br>lat: 51.0950<br>long: 11.0479<br>ele:  158.00<br>all_elev: 158(5)<br>nfiles_coord: 5<br>nfiles_id: 6<br>recentfile:  TRUE
87	Alperstedt	Thueringen	51.0951	11.0486	158	158(1)	1	6	FALSE	rdwd::metaInfo(id=87)<br>name: Alperstedt<br>state: Thueringen<br>lat: 51.0951<br>long: 11.0486<br>ele:  158.00<br>all_elev: 158(1)<br>nfiles_coord: 1<br>nfiles_id: 6<br>recentfile: FALSE
88	Alpirsbach (Klaeranlage)	Baden-Wuerttemberg	48.3226	8.3944	400	400(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=88)<br>name: Alpirsbach (Klaeranlage)<br>state: Baden-Wuerttemberg<br>lat: 48.3226<br>long:  8.3944<br>ele:  400.00<br>all_elev: 400(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
89	Alsenz	Rheinland-Pfalz	49.7167	7.8167	146	146(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=89)<br>name: Alsenz<br>state: Rheinland-Pfalz<br>lat: 49.7167<br>long:  7.8167<br>ele:  146.00<br>all_elev: 146(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
90	Alsfeld	Hessen	50.7557	9.2583	305	305(4)	2 (+2)	2 (+2)	TRUE	rdwd::metaInfo(id=90)<br>name: Alsfeld<br>state: Hessen<br>lat: 50.7557<br>long:  9.2583<br>ele:  305.00<br>all_elev: 305(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile:  TRUE
91	Alsfeld-Eifa	Hessen	50.7446	9.345	300	300(15)	15	16	TRUE	rdwd::metaInfo(id=91)<br>name: Alsfeld-Eifa<br>state: Hessen<br>lat: 50.7446<br>long:  9.3450<br>ele:  300.00<br>all_elev: 300(15)<br>nfiles_coord: 15<br>nfiles_id: 16<br>recentfile:  TRUE
91	Alsfeld-Eifa	Hessen	50.7458	9.3467	300	300(1)	1	16	FALSE	rdwd::metaInfo(id=91)<br>name: Alsfeld-Eifa<br>state: Hessen<br>lat: 50.7458<br>long:  9.3467<br>ele:  300.00<br>all_elev: 300(1)<br>nfiles_coord: 1<br>nfiles_id: 16<br>recentfile: FALSE
92	Alsfeld-Lingelbach	Hessen	50.7638	9.4031	395	395(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=92)<br>name: Alsfeld-Lingelbach<br>state: Hessen<br>lat: 50.7638<br>long:  9.4031<br>ele:  395.00<br>all_elev: 395(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
93	Alsfeld-Reibertenrod	Hessen	50.7691	9.2542	269	269(9)	4 (+5)	4 (+5)	FALSE	rdwd::metaInfo(id=93)<br>name: Alsfeld-Reibertenrod<br>state: Hessen<br>lat: 50.7691<br>long:  9.2542<br>ele:  269.00<br>all_elev: 269(9)<br>nfiles_coord: 4 (+5)<br>nfiles_id: 4 (+5)<br>recentfile: FALSE
94	Alt Krenzlin-Krenzliner Huette	Mecklenburg-Vorpommern	53.3096	11.3133	52	52(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=94)<br>name: Alt Krenzlin-Krenzliner Huette<br>state: Mecklenburg-Vorpommern<br>lat: 53.3096<br>long: 11.3133<br>ele:   52.00<br>all_elev: 52(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
95	Alt Madlitz	Brandenburg	52.378	14.2317	62	62(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=95)<br>name: Alt Madlitz<br>state: Brandenburg<br>lat: 52.3780<br>long: 14.2317<br>ele:   62.00<br>all_elev: 62(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
96	Alt Ruppin	Brandenburg	52.9479	12.8622	40	40(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=96)<br>name: Alt Ruppin<br>state: Brandenburg<br>lat: 52.9479<br>long: 12.8622<br>ele:   40.00<br>all_elev: 40(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
97	Alt Zeschdorf	Brandenburg	52.4275	14.442	50	50(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=97)<br>name: Alt Zeschdorf<br>state: Brandenburg<br>lat: 52.4275<br>long: 14.4420<br>ele:   50.00<br>all_elev: 50(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
98	Altastenberg	Nordrhein-Westfalen	51.189	8.4671	780	780(11)	4 (+7)	4 (+7)	FALSE	rdwd::metaInfo(id=98)<br>name: Altastenberg<br>state: Nordrhein-Westfalen<br>lat: 51.1890<br>long:  8.4671<br>ele:  780.00<br>all_elev: 780(11)<br>nfiles_coord: 4 (+7)<br>nfiles_id: 4 (+7)<br>recentfile: FALSE
99	Altbrandsleben	Sachsen-Anhalt	52.0728	11.2475	185	185(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=99)<br>name: Altbrandsleben<br>state: Sachsen-Anhalt<br>lat: 52.0728<br>long: 11.2475<br>ele:  185.00<br>all_elev: 185(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
100	Altdoebern	Brandenburg	51.6504	14.0318	85	85(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=100)<br>name: Altdoebern<br>state: Brandenburg<br>lat: 51.6504<br>long: 14.0318<br>ele:   85.00<br>all_elev: 85(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
101	Altdorf	Bayern	49.3864	11.3705	423	423(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=101)<br>name: Altdorf<br>state: Bayern<br>lat: 49.3864<br>long: 11.3705<br>ele:  423.00<br>all_elev: 423(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
104	Altena in Westfalen	Nordrhein-Westfalen	51.2856	7.6922	196	196(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=104)<br>name: Altena in Westfalen<br>state: Nordrhein-Westfalen<br>lat: 51.2856<br>long:  7.6922<br>ele:  196.00<br>all_elev: 196(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
108	Altenau-Bastesiedlung	Niedersachsen	51.8333	10.5333	635	635(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=108)<br>name: Altenau-Bastesiedlung<br>state: Niedersachsen<br>lat: 51.8333<br>long: 10.5333<br>ele:  635.00<br>all_elev: 635(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
109	Altenau-Torfhaus/Harz	Niedersachsen	51.8012	10.5379	800	800(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=109)<br>name: Altenau-Torfhaus/Harz<br>state: Niedersachsen<br>lat: 51.8012<br>long: 10.5379<br>ele:  800.00<br>all_elev: 800(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
107	Altenau (A) _ Polsterberg	Niedersachsen	51.8	10.4333	544	460(4)_628(4)	4 (+4)	2 (+2)	FALSE	rdwd::metaInfo(id=107)<br>name: Altenau (A) _ Polsterberg<br>state: Niedersachsen<br>lat: 51.8000<br>long: 10.4333<br>ele:  544.00<br>all_elev: 460(4)_628(4)<br>nfiles_coord: 4 (+4)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
2571	Altenberg-Kipsdorf	Sachsen	50.8035	13.6764	550	550(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=2571)<br>name: Altenberg-Kipsdorf<br>state: Sachsen<br>lat: 50.8035<br>long: 13.6764<br>ele:  550.00<br>all_elev: 550(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
4432	Altenberg-Schellerhau	Sachsen	50.7797	13.6814	780	780(2)	2	4	TRUE	rdwd::metaInfo(id=4432)<br>name: Altenberg-Schellerhau<br>state: Sachsen<br>lat: 50.7797<br>long: 13.6814<br>ele:  780.00<br>all_elev: 780(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile:  TRUE
4432	Altenberg-Schellerhau	Sachsen	50.7796	13.6814	780	780(2)	2	4	FALSE	rdwd::metaInfo(id=4432)<br>name: Altenberg-Schellerhau<br>state: Sachsen<br>lat: 50.7796<br>long: 13.6814<br>ele:  780.00<br>all_elev: 780(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile: FALSE
110	Altenberge	Nordrhein-Westfalen	52.0483	7.4881	65	65(2)	2	4	TRUE	rdwd::metaInfo(id=110)<br>name: Altenberge<br>state: Nordrhein-Westfalen<br>lat: 52.0483<br>long:  7.4881<br>ele:   65.00<br>all_elev: 65(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile:  TRUE
110	Altenberge	Nordrhein-Westfalen	52.0469	7.4873	65	65(2)	2	4	FALSE	rdwd::metaInfo(id=110)<br>name: Altenberge<br>state: Nordrhein-Westfalen<br>lat: 52.0469<br>long:  7.4873<br>ele:   65.00<br>all_elev: 65(2)<br>nfiles_coord: 2<br>nfiles_id: 4<br>recentfile: FALSE
111	Altenbrak	Sachsen-Anhalt	51.7273	10.9362	300	300(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=111)<br>name: Altenbrak<br>state: Sachsen-Anhalt<br>lat: 51.7273<br>long: 10.9362<br>ele:  300.00<br>all_elev: 300(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
113	Altenbrak-Todtenrode	Sachsen-Anhalt	51.7365	10.9569	425	425(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=113)<br>name: Altenbrak-Todtenrode<br>state: Sachsen-Anhalt<br>lat: 51.7365<br>long: 10.9569<br>ele:  425.00<br>all_elev: 425(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
115	Altenbrak-Wendefurth	Sachsen-Anhalt	51.7412	10.919	353	353(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=115)<br>name: Altenbrak-Wendefurth<br>state: Sachsen-Anhalt<br>lat: 51.7412<br>long: 10.9190<br>ele:  353.00<br>all_elev: 353(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
112	Altenbrak (Rappbode Talsperre )	Sachsen-Anhalt	51.739	10.8965	430	430(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=112)<br>name: Altenbrak (Rappbode Talsperre )<br>state: Sachsen-Anhalt<br>lat: 51.7390<br>long: 10.8965<br>ele:  430.00<br>all_elev: 430(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
116	Altenburg	Thueringen	50.9833	12.4333	213	213(7)	3 (+4)	3 (+4)	FALSE	rdwd::metaInfo(id=116)<br>name: Altenburg<br>state: Thueringen<br>lat: 50.9833<br>long: 12.4333<br>ele:  213.00<br>all_elev: 213(7)<br>nfiles_coord: 3 (+4)<br>nfiles_id: 3 (+4)<br>recentfile: FALSE
117	Altendambach	Thueringen	50.5605	10.7179	520	520(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=117)<br>name: Altendambach<br>state: Thueringen<br>lat: 50.5605<br>long: 10.7179<br>ele:  520.00<br>all_elev: 520(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
118	Altendorf	Bayern	49.4053	12.2852	391	391(6)	6	6	TRUE	rdwd::metaInfo(id=118)<br>name: Altendorf<br>state: Bayern<br>lat: 49.4053<br>long: 12.2852<br>ele:  391.00<br>all_elev: 391(6)<br>nfiles_coord: 6<br>nfiles_id: 6<br>recentfile:  TRUE
119	Altenhagen-Starkow	Mecklenburg-Vorpommern	54.2756	12.7514	7	7(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=119)<br>name: Altenhagen-Starkow<br>state: Mecklenburg-Vorpommern<br>lat: 54.2756<br>long: 12.7514<br>ele:    7.00<br>all_elev: 7(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
120	Altenhof	Brandenburg	52.9136	13.7118	50	50(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=120)<br>name: Altenhof<br>state: Brandenburg<br>lat: 52.9136<br>long: 13.7118<br>ele:   50.00<br>all_elev: 50(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
121	Altenkirchen (Klaeranlage)	Rheinland-Pfalz	50.6766	7.627	210	210(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=121)<br>name: Altenkirchen (Klaeranlage)<br>state: Rheinland-Pfalz<br>lat: 50.6766<br>long:  7.6270<br>ele:  210.00<br>all_elev: 210(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
122	Altenmedingen-Eddelstorf	Niedersachsen	53.1471	10.6195	61	61(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=122)<br>name: Altenmedingen-Eddelstorf<br>state: Niedersachsen<br>lat: 53.1471<br>long: 10.6195<br>ele:   61.00<br>all_elev: 61(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
123	Altenparkstein	Bayern	49.7667	12.0833	470	470(4)	2 (+2)	2 (+2)	FALSE	rdwd::metaInfo(id=123)<br>name: Altenparkstein<br>state: Bayern<br>lat: 49.7667<br>long: 12.0833<br>ele:  470.00<br>all_elev: 470(4)<br>nfiles_coord: 2 (+2)<br>nfiles_id: 2 (+2)<br>recentfile: FALSE
125	Altenstadt	Bayern	47.8342	10.8667	756	756(17)	16 (+1)	17 (+1)	TRUE	rdwd::metaInfo(id=125)<br>name: Altenstadt<br>state: Bayern<br>lat: 47.8342<br>long: 10.8667<br>ele:  756.00<br>all_elev: 756(17)<br>nfiles_coord: 16 (+1)<br>nfiles_id: 17 (+1)<br>recentfile:  TRUE
125	Altenstadt	Bayern	47.8364	10.8722	756	756(1)	1	17 (+1)	FALSE	rdwd::metaInfo(id=125)<br>name: Altenstadt<br>state: Bayern<br>lat: 47.8364<br>long: 10.8722<br>ele:  756.00<br>all_elev: 756(1)<br>nfiles_coord: 1<br>nfiles_id: 17 (+1)<br>recentfile: FALSE
